frame.number;frame.time;frame.len;frame.protocols;ip.proto;ip.src;tcp.srcport;udp.srcport;ip.dst;tcp.dstport;udp.dstport
2560;May 20, 2017 17:08:35.476850000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61649;;61.120.158.48;443;
2561;May 20, 2017 17:08:35.477282000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61649;
2562;May 20, 2017 17:08:35.477919000 JST;1181;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61649;
2563;May 20, 2017 17:08:35.477978000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61649;;61.120.158.48;443;
2564;May 20, 2017 17:08:35.478484000 JST;838;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61636;;61.120.158.48;443;
2565;May 20, 2017 17:08:35.480066000 JST;838;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61649;;61.120.158.48;443;
2566;May 20, 2017 17:08:35.490521000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61650;
2567;May 20, 2017 17:08:35.491000000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2568;May 20, 2017 17:08:35.491088000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2569;May 20, 2017 17:08:35.491535000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2570;May 20, 2017 17:08:35.492044000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2571;May 20, 2017 17:08:35.492094000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2572;May 20, 2017 17:08:35.493184000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2573;May 20, 2017 17:08:35.493771000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2574;May 20, 2017 17:08:35.493862000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2575;May 20, 2017 17:08:35.494086000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2576;May 20, 2017 17:08:35.494441000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2577;May 20, 2017 17:08:35.494489000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2578;May 20, 2017 17:08:35.495201000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2579;May 20, 2017 17:08:35.495783000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2580;May 20, 2017 17:08:35.495786000 JST;432;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61650;
2581;May 20, 2017 17:08:35.495854000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2582;May 20, 2017 17:08:35.495914000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2583;May 20, 2017 17:08:35.495991000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2584;May 20, 2017 17:08:35.496121000 JST;1384;eth:ethertype:ip:tcp:ssl:ssl;6;61.120.158.48;443;;192.168.3.13;61647;
2585;May 20, 2017 17:08:35.496168000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2586;May 20, 2017 17:08:35.496472000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2587;May 20, 2017 17:08:35.498439000 JST;838;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61650;;61.120.158.48;443;
2588;May 20, 2017 17:08:35.501141000 JST;838;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61647;;61.120.158.48;443;
2589;May 20, 2017 17:08:35.501418000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61641;
2590;May 20, 2017 17:08:35.502110000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2591;May 20, 2017 17:08:35.502162000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2592;May 20, 2017 17:08:35.502442000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2593;May 20, 2017 17:08:35.503158000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2594;May 20, 2017 17:08:35.503229000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2595;May 20, 2017 17:08:35.503629000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2596;May 20, 2017 17:08:35.504257000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2597;May 20, 2017 17:08:35.504303000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2598;May 20, 2017 17:08:35.504780000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2599;May 20, 2017 17:08:35.505592000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2600;May 20, 2017 17:08:35.505652000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2601;May 20, 2017 17:08:35.505898000 JST;146;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61641;
2602;May 20, 2017 17:08:35.505938000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2603;May 20, 2017 17:08:35.506019000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2604;May 20, 2017 17:08:35.508005000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61648;
2605;May 20, 2017 17:08:35.508428000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2606;May 20, 2017 17:08:35.508497000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2607;May 20, 2017 17:08:35.508919000 JST;839;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61641;;61.120.158.48;443;
2608;May 20, 2017 17:08:35.509803000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2609;May 20, 2017 17:08:35.511872000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2610;May 20, 2017 17:08:35.511878000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2611;May 20, 2017 17:08:35.511880000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2612;May 20, 2017 17:08:35.511881000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2613;May 20, 2017 17:08:35.511959000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2614;May 20, 2017 17:08:35.511970000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2615;May 20, 2017 17:08:35.511970000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2616;May 20, 2017 17:08:35.512041000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2617;May 20, 2017 17:08:35.512526000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2618;May 20, 2017 17:08:35.513425000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2619;May 20, 2017 17:08:35.513463000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2620;May 20, 2017 17:08:35.513830000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2621;May 20, 2017 17:08:35.513834000 JST;551;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61648;
2622;May 20, 2017 17:08:35.513909000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2623;May 20, 2017 17:08:35.513951000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2624;May 20, 2017 17:08:35.514274000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61648;
2625;May 20, 2017 17:08:35.515082000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2626;May 20, 2017 17:08:35.515180000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2627;May 20, 2017 17:08:35.515322000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2628;May 20, 2017 17:08:35.516458000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2629;May 20, 2017 17:08:35.516696000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2630;May 20, 2017 17:08:35.516737000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2631;May 20, 2017 17:08:35.517122000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2632;May 20, 2017 17:08:35.517334000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2633;May 20, 2017 17:08:35.517714000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2634;May 20, 2017 17:08:35.518051000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2635;May 20, 2017 17:08:35.518122000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2636;May 20, 2017 17:08:35.518914000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2637;May 20, 2017 17:08:35.518963000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2638;May 20, 2017 17:08:35.519322000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61648;
2639;May 20, 2017 17:08:35.519871000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61636;
2640;May 20, 2017 17:08:35.520416000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2641;May 20, 2017 17:08:35.520476000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2642;May 20, 2017 17:08:35.520959000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2643;May 20, 2017 17:08:35.521631000 JST;1137;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61636;
2644;May 20, 2017 17:08:35.521700000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2645;May 20, 2017 17:08:35.522083000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61649;
2646;May 20, 2017 17:08:35.522474000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61649;
2647;May 20, 2017 17:08:35.522532000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61649;;61.120.158.48;443;
2648;May 20, 2017 17:08:35.523532000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61649;
2649;May 20, 2017 17:08:35.523878000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61649;
2650;May 20, 2017 17:08:35.523939000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61649;;61.120.158.48;443;
2651;May 20, 2017 17:08:35.524212000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61649;
2652;May 20, 2017 17:08:35.524607000 JST;226;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61642;;74.125.23.157;443;
2653;May 20, 2017 17:08:35.524913000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61649;
2654;May 20, 2017 17:08:35.524970000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61649;;61.120.158.48;443;
2655;May 20, 2017 17:08:35.525278000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61649;
2656;May 20, 2017 17:08:35.526029000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61649;
2657;May 20, 2017 17:08:35.526117000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61649;;61.120.158.48;443;
2658;May 20, 2017 17:08:35.526284000 JST;920;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61649;
2659;May 20, 2017 17:08:35.526329000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61649;;61.120.158.48;443;
2660;May 20, 2017 17:08:35.526514000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61649;;61.120.158.48;443;
2661;May 20, 2017 17:08:35.527447000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61650;
2662;May 20, 2017 17:08:35.527615000 JST;839;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61636;;61.120.158.48;443;
2663;May 20, 2017 17:08:35.527798000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2664;May 20, 2017 17:08:35.527852000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2665;May 20, 2017 17:08:35.528108000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2666;May 20, 2017 17:08:35.528995000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2667;May 20, 2017 17:08:35.529084000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2668;May 20, 2017 17:08:35.529374000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2669;May 20, 2017 17:08:35.530084000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2670;May 20, 2017 17:08:35.530181000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2671;May 20, 2017 17:08:35.530425000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61650;
2672;May 20, 2017 17:08:35.531064000 JST;912;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61650;
2673;May 20, 2017 17:08:35.531145000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2674;May 20, 2017 17:08:35.531412000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61647;
2675;May 20, 2017 17:08:35.532115000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2676;May 20, 2017 17:08:35.532177000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2677;May 20, 2017 17:08:35.532487000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2678;May 20, 2017 17:08:35.532498000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61650;;61.120.158.48;443;
2679;May 20, 2017 17:08:35.532602000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2680;May 20, 2017 17:08:35.533388000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2681;May 20, 2017 17:08:35.533392000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2682;May 20, 2017 17:08:35.533458000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2683;May 20, 2017 17:08:35.533540000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2684;May 20, 2017 17:08:35.533953000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2685;May 20, 2017 17:08:35.534598000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2686;May 20, 2017 17:08:35.534685000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2687;May 20, 2017 17:08:35.534685000 JST;838;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61649;;61.120.158.48;443;
2688;May 20, 2017 17:08:35.534994000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2689;May 20, 2017 17:08:35.535765000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2690;May 20, 2017 17:08:35.535856000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2691;May 20, 2017 17:08:35.536197000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2692;May 20, 2017 17:08:35.536868000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2693;May 20, 2017 17:08:35.536872000 JST;551;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61647;
2694;May 20, 2017 17:08:35.536961000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2695;May 20, 2017 17:08:35.537028000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2696;May 20, 2017 17:08:35.537114000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2697;May 20, 2017 17:08:35.537596000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61647;
2698;May 20, 2017 17:08:35.538590000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2699;May 20, 2017 17:08:35.538678000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2700;May 20, 2017 17:08:35.538978000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2701;May 20, 2017 17:08:35.539365000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2702;May 20, 2017 17:08:35.539435000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2703;May 20, 2017 17:08:35.539734000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2704;May 20, 2017 17:08:35.540505000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2705;May 20, 2017 17:08:35.540581000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2706;May 20, 2017 17:08:35.540828000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2707;May 20, 2017 17:08:35.541523000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2708;May 20, 2017 17:08:35.541593000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2709;May 20, 2017 17:08:35.541830000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2710;May 20, 2017 17:08:35.542166000 JST;838;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61650;;61.120.158.48;443;
2711;May 20, 2017 17:08:35.542473000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2712;May 20, 2017 17:08:35.542523000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2713;May 20, 2017 17:08:35.543349000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2714;May 20, 2017 17:08:35.543726000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;61.120.158.48;443;;192.168.3.13;61647;
2715;May 20, 2017 17:08:35.543817000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2716;May 20, 2017 17:08:35.543883000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2717;May 20, 2017 17:08:35.544089000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2718;May 20, 2017 17:08:35.545540000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2719;May 20, 2017 17:08:35.545545000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61647;
2720;May 20, 2017 17:08:35.545618000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61647;;61.120.158.48;443;
2721;May 20, 2017 17:08:35.545716000 JST;74;eth:ethertype:ip:udp:dns;17;192.168.3.13;;57795;192.168.3.1;;53
2722;May 20, 2017 17:08:35.546129000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61641;
2723;May 20, 2017 17:08:35.546690000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2724;May 20, 2017 17:08:35.546751000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2725;May 20, 2017 17:08:35.547137000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2726;May 20, 2017 17:08:35.547798000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2727;May 20, 2017 17:08:35.547858000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2728;May 20, 2017 17:08:35.548132000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2729;May 20, 2017 17:08:35.549179000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2730;May 20, 2017 17:08:35.549261000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2731;May 20, 2017 17:08:35.549610000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2732;May 20, 2017 17:08:35.549953000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61641;
2733;May 20, 2017 17:08:35.549957000 JST;182;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61641;
2734;May 20, 2017 17:08:35.550213000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2735;May 20, 2017 17:08:35.550214000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2736;May 20, 2017 17:08:35.550338000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61641;;61.120.158.48;443;
2737;May 20, 2017 17:08:35.550594000 JST;911;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61648;
2738;May 20, 2017 17:08:35.550726000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2739;May 20, 2017 17:08:35.550899000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61636;
2740;May 20, 2017 17:08:35.550909000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61648;;61.120.158.48;443;
2741;May 20, 2017 17:08:35.551568000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2742;May 20, 2017 17:08:35.551631000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2743;May 20, 2017 17:08:35.552268000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2744;May 20, 2017 17:08:35.552631000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2745;May 20, 2017 17:08:35.552740000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2746;May 20, 2017 17:08:35.553305000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2747;May 20, 2017 17:08:35.553683000 JST;838;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61648;;61.120.158.48;443;
2748;May 20, 2017 17:08:35.553944000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2749;May 20, 2017 17:08:35.554001000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2750;May 20, 2017 17:08:35.554936000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2751;May 20, 2017 17:08:35.555314000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2752;May 20, 2017 17:08:35.555398000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2753;May 20, 2017 17:08:35.555641000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2754;May 20, 2017 17:08:35.556268000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2755;May 20, 2017 17:08:35.556343000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2756;May 20, 2017 17:08:35.556613000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2757;May 20, 2017 17:08:35.556617000 JST;551;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61636;
2758;May 20, 2017 17:08:35.556673000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2759;May 20, 2017 17:08:35.556717000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2760;May 20, 2017 17:08:35.557469000 JST;1514;eth:ethertype:ip:tcp:ssl;6;61.120.158.48;443;;192.168.3.13;61636;
2761;May 20, 2017 17:08:35.558168000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2762;May 20, 2017 17:08:35.558261000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
2763;May 20, 2017 17:08:35.558332000 JST;838;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61641;;61.120.158.48;443;
2764;May 20, 2017 17:08:35.558772000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2765;May 20, 2017 17:08:35.559264000 JST;1514;eth:ethertype:ip:tcp;6;61.120.158.48;443;;192.168.3.13;61636;
2766;May 20, 2017 17:08:35.559392000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61636;;61.120.158.48;443;
